cibil_score,income,dependents,loan_amount,tenure,down_payment,existing_emi,credit_card,employment_type,statement_score,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,approved
600,120867,3,748107,23,90701,440,0,1,0.0,32526.391304347828,92,5,1,0.13493477874802756,0.6191875473523993,16467,39,115424,0
477,82185,4,636898,50,186193,4694,1,1,5.338533544944922,12737.96,101,0,3,0.006006606975179541,0.11223951134664445,53175,73,125826,0
712,81668,2,780294,31,271676,38006,1,1,30.97267851240481,25170.774193548386,68,1,3,0.09728648483491878,0.7187331733278222,75876,55,63302,0
778,30755,3,127224,52,76646,26720,0,0,66.50599973239352,2446.6153846153848,21,4,0,0.6006927990569263,0.36368830367403804,96492,111,50878,0
692,71939,4,106027,52,123342,4952,0,1,0.0,2038.9807692307693,87,2,3,0.3559375059729173,0.8706405934280971,79171,21,44019,0
300,140488,3,659914,29,248498,11348,0,1,0.0,22755.655172413793,81,4,0,0.1589800341892522,0.8727025109053593,56214,164,97314,0
896,63436,5,338475,22,259400,15326,1,0,50.753904505712356,15385.227272727272,58,2,3,0.7464221554576538,0.3680898735038748,110458,179,107886,0
314,198811,3,276357,59,70566,36227,1,1,0.0,4684.016949152542,78,2,3,0.6300306547509794,0.8099817769615278,129465,151,55681,0
900,34837,4,450210,30,152598,35181,1,1,57.57619611069639,15007.0,28,0,2,0.09149175307987845,0.6811368771594715,34986,41,87245,0
319,125979,4,738954,29,99999,30817,0,0,0.0,25481.172413793105,98,3,3,0.2151658839146796,0.4265669286537124,40723,61,83275,0
610,109382,3,220783,42,155093,4262,1,1,0.0,5256.738095238095,8,5,3,0.6795531860210366,0.3432364439538024,139781,49,26038,0
363,169995,0,974536,57,113747,19620,0,0,0.0,17097.122807017542,102,4,2,0.5539453342379361,0.2103049314692208,145635,123,81225,0
357,179797,2,449697,13,1564,19344,0,0,2.9119733027065084,34592.07692307692,101,2,0,0.7564361714098972,0.06320845285650911,47869,179,115082,0
710,117826,0,193050,60,277357,25501,1,1,39.31053067732086,3217.5,84,4,1,0.0609995504557122,0.5173593686025637,77400,177,144498,0
737,133427,3,117573,29,191131,33792,0,1,41.218050823460516,4054.2413793103447,99,1,3,0.6203289783349841,0.5400405370755103,87516,192,53426,0
371,145812,0,864400,7,138500,12839,0,0,8.525903067411226,123485.71428571429,110,3,0,0.06112913267485159,0.4440186584603416,95945,140,39605,0
886,113776,3,157556,23,32344,22279,0,0,31.671289974084925,6850.260869565217,22,2,3,0.2693295485537462,0.9505971797134382,129904,48,134608,0
492,53280,2,448015,31,21380,10552,1,1,0.0,14452.09677419355,67,5,0,0.6005350145402608,0.013690117263167267,17655,83,138330,0
491,97147,0,685260,43,143625,8413,1,1,0.0,15936.279069767443,79,4,2,0.5688079794021031,0.8503049599765884,79470,62,125273,0
478,63479,0,537441,37,194726,12533,0,0,5.900340585746424,14525.432432432432,114,0,2,0.0016942585121946685,0.8008214470330771,34043,17,53635,0
577,103592,3,299444,13,78095,29421,1,0,13.130376856845013,23034.153846153848,90,5,0,0.1615543462804837,0.758752394254019,113527,161,44993,0
406,130728,0,152531,32,223318,17513,0,0,0.0,4766.59375,73,4,1,0.622858941242849,0.5249153123806438,90283,118,95601,0
555,57670,5,725836,18,117715,27254,1,0,66.98199660599448,40324.22222222222,68,1,0,0.10091801009177725,0.19035537820796056,112856,195,42012,0
426,64896,4,515774,20,3321,27646,0,0,20.10018863304566,25788.7,19,1,1,0.26110312476768033,0.8628793687734381,135989,169,116564,0
330,168129,4,95703,45,161123,14487,1,0,0.0,2126.733333333333,40,1,3,0.1471116055170584,0.7445946545633017,118923,132,62694,0
521,87992,1,222138,50,54321,38202,0,1,32.42352021293797,4442.76,54,1,0,0.08916362832851679,0.8328212143804856,128413,13,52431,0
704,55709,4,584568,14,4339,1851,1,1,6.907478975614273,41754.857142857145,106,5,3,0.6693005962584092,0.23578757327313637,122035,91,121650,0
758,148371,3,209965,39,39034,35877,0,0,42.13032043526493,5383.717948717948,104,5,2,0.049073395881468064,0.5543749931039361,94559,98,56489,0
512,148992,2,421876,29,85375,314,1,1,0.7802441253068535,14547.448275862069,78,3,2,0.4288399586583393,0.41595923895505993,60084,137,23944,0
494,168709,0,168296,24,154458,15294,1,1,0.0,7012.333333333333,15,2,1,0.554136409367393,0.6396714352382278,51764,116,120262,0
773,156798,3,807123,45,296884,33016,0,0,44.22578903701269,17936.066666666666,87,2,3,0.046072174923510636,0.7526076935359698,55806,157,50827,0
709,198555,4,648889,19,65488,27370,0,1,17.557588069291526,34152.05263157895,57,5,1,0.5067414165184917,0.17371536844498714,91894,9,100015,0
800,123477,0,794754,48,17219,12862,0,0,52.714313611877884,16557.375,79,1,2,0.26725241219290646,0.1740382321149514,120918,27,100571,1
844,71628,0,99828,28,57378,35424,0,1,72.969076311425,3565.285714285714,54,4,0,0.6668361790192762,0.043606875938773215,56332,191,17045,1
793,175327,2,406782,11,95818,5510,1,1,0.0,36980.181818181816,88,5,3,0.6381276977743245,0.15718503833113262,87797,90,9856,0
862,67667,3,304235,49,61574,26828,0,1,33.549424535936375,6208.877551020408,28,5,2,0.6351240297733171,0.2401732296296688,63248,166,123956,0
550,72389,2,641578,52,96426,20742,1,0,30.025913953450164,12338.038461538461,20,4,0,0.31893078732964675,0.07251857909945669,91942,173,13105,0
537,169129,2,830421,36,290718,8286,0,1,0.0,23067.25,28,5,2,0.6580385518003299,0.35569095490512004,123177,28,53118,0
493,178691,1,266171,45,113816,36834,0,0,21.736376229647966,5914.9111111111115,111,1,0,0.5039856032088206,0.6751662952455647,62964,143,115515,0
441,81081,0,781248,14,190415,30620,0,0,0.0,55803.42857142857,11,5,1,0.3029468522412194,0.7930731277441504,60743,39,30768,0
750,151294,0,601387,24,205434,339,1,1,54.537234392991124,25057.791666666668,36,0,2,0.06453596436433476,0.34581626285830025,31839,35,80740,1
729,186032,0,832856,25,39042,3473,0,0,45.14043452620897,33314.24,43,0,3,0.05345513014299011,0.08382489796229442,75799,52,21766,0
781,163775,4,127201,48,74323,2245,0,0,65.83353562013565,2650.0208333333335,101,1,1,0.20112130755070573,0.7593723261584083,69626,153,85852,1
400,20898,4,991377,25,124715,16616,0,1,0.0,39655.08,45,3,0,0.2396677156037339,0.39118368836963113,25700,23,108463,0
595,139625,2,462874,46,138081,16682,0,1,31.924615121502498,10062.478260869566,108,1,1,0.7420226331577153,0.25142759505407275,145508,135,41085,0
433,50580,0,316078,22,3953,28960,0,0,0.0,14367.181818181818,119,3,3,0.799950443095208,0.4706909754473476,129227,79,45861,0
836,172342,2,223591,39,193459,27039,1,0,48.88916830482165,5733.102564102564,79,0,3,0.11493907796014424,0.9698642760741001,45048,56,82109,0
460,32067,5,985666,17,90208,603,1,0,0.0,57980.35294117647,43,4,0,0.7542145919701763,0.37263983664795264,141771,52,119738,0
386,198758,1,889213,36,96696,19044,0,1,0.0,24700.36111111111,73,1,0,0.5652320093482003,0.959453074386708,42257,72,84026,0
642,51919,2,174632,10,180902,31392,1,0,0.0,17463.2,81,3,3,0.3988865346932198,0.2531691596797929,63992,73,106723,0
828,95629,3,472656,46,284632,35902,1,1,41.88417920420982,10275.130434782608,15,0,2,0.7637493114791235,0.10554476001890012,21356,66,64997,0
850,62135,1,746860,7,259489,11686,1,0,18.465536567063044,106694.28571428571,101,5,2,0.5709545458570403,0.1571788030023924,92586,106,23666,0
357,166505,2,611235,60,293902,1763,1,0,0.0,10187.25,54,2,0,0.4749236176952608,0.7737817398421739,73215,199,144842,0
495,90830,2,229583,52,124051,6115,0,0,16.36899769215666,4415.057692307692,102,3,1,0.167621411215801,0.5376131164488933,41566,93,120466,0
392,154025,2,392363,37,35902,13605,1,1,0.0,10604.405405405405,75,2,3,0.19555516149663188,0.5819222503830604,44702,41,12143,0
485,32099,4,399730,56,64794,17727,1,0,0.0,7138.035714285715,104,3,0,0.7292013888529965,0.9677083968521879,140418,124,45014,0
620,101517,3,324304,50,103146,14054,0,1,48.72285164331814,6486.08,12,2,0,0.1720310249556686,0.5048373705189647,103694,167,65164,0
468,183990,0,962667,13,90072,3621,0,0,37.245324931039455,74051.30769230769,8,0,1,0.025844811435726367,0.11702088894450602,24639,122,16823,0
340,186851,0,242773,46,62391,13605,1,1,0.0,5277.673913043478,16,4,2,0.21298167830763665,0.718515234359992,21998,109,129336,0
606,57565,2,721280,26,45263,11595,1,0,2.9264437162670642,27741.53846153846,106,3,3,0.3844445756897852,0.207851364069643,12363,136,30040,0
331,90997,5,916278,53,56037,19507,0,0,0.0,17288.264150943396,120,1,2,0.3055718085857265,0.5815380148024186,38602,177,34909,0
436,93641,0,805073,53,197484,3166,1,0,0.0,15190.056603773584,120,0,1,0.748642398888045,0.854378765461995,111242,20,50926,0
300,121784,0,809493,58,147294,31623,1,0,0.0,13956.775862068966,42,5,1,0.3348592355524012,0.47708107543259803,11154,197,140575,0
352,116721,4,200870,30,11268,16680,1,0,0.0,6695.666666666667,34,1,0,0.7112421501318524,0.3142851009015948,38890,180,37755,0
562,39069,2,176598,16,169148,12715,0,1,0.0,11037.375,44,5,1,0.47573034719141644,0.5755465872070433,8137,193,66696,0
811,157280,1,793774,12,252706,36261,0,1,64.42758461224817,66147.83333333333,99,4,0,0.419299737929482,0.12695129128211402,98127,102,103941,0
765,60639,1,759389,15,127696,29780,1,0,54.84277523755711,50625.933333333334,32,5,0,0.12815650612351445,0.30756405627775874,122494,172,27707,0
359,76689,3,754799,60,95578,5473,1,0,0.0,12579.983333333334,67,3,2,0.21682553102417812,0.5041427868603767,80306,21,17908,0
320,171326,3,447604,38,81766,5858,1,0,0.0,11779.052631578947,79,1,1,0.6937334214552222,0.25415116362123913,136070,86,18499,0
503,144138,3,547272,25,113825,85,0,1,0.4270075602261816,21890.88,45,0,2,0.6239657691862193,0.03925812152232944,103895,177,31631,0
692,91379,1,64626,30,83586,22429,0,0,42.899058032683655,2154.2,58,1,0,0.35793869155926505,0.5851409794218585,115056,58,52425,1
748,184246,3,326477,15,277265,14189,0,0,20.043946256827507,21765.133333333335,81,2,2,0.7272177234146321,0.4012473648112821,48423,154,141404,0
794,90935,5,551949,37,297639,15003,0,1,57.95175491310259,14917.54054054054,96,3,0,0.655342962469483,0.39061025943482974,130045,67,138360,1
505,121789,1,169437,29,102986,20376,1,0,0.0,5842.6551724137935,25,5,2,0.08966746650320374,0.996812795897975,95404,120,87536,0
400,64276,2,173544,49,277104,21568,0,0,0.0,3541.714285714286,63,0,2,0.4847443950418424,0.11178403188695996,14816,133,141169,0
315,52975,0,92953,7,256078,39,0,0,0.0,13279.0,21,3,1,0.6390745653926473,0.1541756378062098,14230,177,9189,0
388,108490,3,249437,57,22769,4310,1,0,0.0,4376.087719298245,4,0,0,0.6466753023473396,0.8762618174844566,134924,72,86673,0
339,121344,0,993234,9,147251,31567,1,0,0.0,110359.33333333333,79,2,3,0.07307294232810105,0.13026165905404785,42729,159,69404,0
817,165047,1,711239,28,196965,38139,1,1,83.49083973168669,25401.39285714286,59,0,0,0.17968893562428914,0.9176228320811173,70974,90,22137,1
461,90363,4,950842,24,126639,33487,1,1,11.038987271647509,39618.416666666664,33,2,0,0.3304314534471342,0.6719608612842088,114541,82,85202,0
794,181130,0,294285,45,137063,36249,1,0,54.55133817176431,6539.666666666667,9,3,1,0.2013048755529545,0.528162904923863,115760,20,71206,1
632,129329,5,618907,42,148250,18541,1,1,0.0,14735.880952380952,114,4,3,0.08715051735839624,0.2784006815294713,6005,19,115705,0
623,32620,2,897294,16,206644,33056,1,0,17.555481582754133,56080.875,100,4,1,0.5030403437287693,0.35947348207133867,93132,156,65575,0
573,153039,2,384429,32,88129,35289,0,0,1.6362477612409765,12013.40625,113,3,1,0.4059787612301838,0.8259545699134301,137146,25,67225,0
792,123468,3,674311,35,179088,35712,0,0,73.19940218289635,19266.02857142857,16,1,2,0.12399180343884311,0.05750454825193074,53781,26,38505,1
326,90084,3,708193,31,73047,5975,1,1,0.0,22844.935483870966,4,5,1,0.46910559702166144,0.768548607006254,82321,41,73509,0
355,104109,2,840670,7,266776,5867,1,0,0.0,120095.71428571429,28,5,2,0.04961196272517139,0.8278206853570748,41190,71,16024,0
554,74322,5,971006,15,25402,16104,0,1,0.0,64733.73333333333,14,5,1,0.30643284741864873,0.7059669088836537,108738,36,87122,0
537,130571,5,634430,33,20096,20149,0,1,0.0,19225.151515151516,57,4,2,0.6340143708323096,0.05450466474017679,19483,120,60328,0
627,122051,1,603407,20,11318,38326,0,0,19.636353664272555,30170.35,79,4,1,0.7120397092521621,0.7426549203646741,78877,166,44684,0
743,100510,4,875407,35,104879,12716,1,0,59.645514702134996,25011.628571428573,26,0,1,0.1961877062396459,0.723163899106161,63072,109,58919,0
653,71335,1,700297,15,181874,33262,0,0,20.98270637923652,46686.46666666667,49,3,1,0.6876070391913709,0.01309387603292167,96892,135,134326,0
454,91756,5,393600,46,295649,35496,0,1,0.0,8556.521739130434,66,2,1,0.7134062241020763,0.8922833652878921,75127,180,107077,0
496,109611,1,648632,16,136394,38610,0,0,7.837254462216976,40539.5,40,1,3,0.48550584368315164,0.13219582532671925,147287,180,128599,0
752,104939,1,571684,41,54685,7577,1,0,50.21707873641199,13943.512195121952,57,0,1,0.7857423180998241,0.960782172022048,147502,134,62163,1
421,75672,4,267319,52,110473,9675,0,1,0.0,5140.75,72,1,3,0.19694065791424553,0.07077058109418988,44054,18,62075,0
603,124760,4,540096,25,38200,8798,0,0,8.014106663076113,21603.84,115,5,2,0.05517938568183487,0.2380494288559516,7519,159,6904,0
623,60778,0,642388,13,141596,29408,1,0,4.9180544657445076,49414.46153846154,39,5,2,0.6747545215068453,0.6902421913196527,74922,153,103914,0
750,110177,3,908602,6,218692,27469,0,0,36.962288584840984,151433.66666666666,13,4,1,0.39274452735964344,0.13724131447688948,89342,64,7902,0
729,41879,2,601449,25,10659,16283,0,0,57.603251496912,24057.96,105,0,1,0.27716310328145743,0.18496755698090106,113251,36,145991,0
579,104986,3,206669,12,233231,3556,0,1,8.17896407807974,17222.416666666668,71,4,3,0.04418626519272087,0.011171643657057806,79699,30,104690,0
485,161117,3,988263,54,68568,20833,0,1,37.91833526995947,18301.166666666668,58,0,0,0.0516995830568388,0.826480075803284,88787,59,72507,0
521,167211,5,599158,59,201682,29295,1,0,16.204862415837354,10155.22033898305,88,4,2,0.07257316054551409,0.03761730072921454,5388,150,100814,0
547,145045,5,322749,59,244649,18973,0,0,41.71132084536797,5470.322033898305,118,0,3,0.14691401644452304,0.6325730157274954,114869,190,149084,0
431,154217,3,766710,56,232859,10725,1,0,0.0,13691.25,18,1,2,0.7763207393788448,0.5823073282289144,50802,35,28251,0
675,31871,4,415467,38,200965,23689,1,1,58.00962958135834,10933.342105263158,104,0,0,0.22512331364972005,0.5112402605537932,58892,86,113165,0
425,81448,5,401547,23,208117,26438,0,1,0.0,17458.565217391304,78,5,2,0.6536378403618116,0.37515772483462484,64593,168,130603,0
689,137765,1,847466,30,56286,23651,1,1,37.5756425469356,28248.866666666665,72,3,0,0.015531024319553666,0.29956256445540974,12598,21,90031,0
751,164104,4,874203,20,40731,34922,0,0,18.598065986770806,43710.15,104,5,3,0.25745204887856066,0.9569475247611086,75152,189,101080,0
878,124913,4,547729,52,114376,12557,1,0,42.748766574253814,10533.25,38,0,1,0.7249539463888357,0.7853582753981895,58415,8,78373,0
371,173657,0,404364,30,182467,24385,0,1,0.0,13478.8,95,4,1,0.14803262630518993,0.9227325986658982,36551,60,27338,0
756,69151,5,870113,27,185450,34201,0,0,19.368101214988982,32226.40740740741,70,2,3,0.2272188163307809,0.7338979527594727,38387,11,147244,0
351,47628,4,214643,43,233063,8507,1,0,0.0,4991.697674418605,113,2,1,0.6612119053704388,0.8290089211880176,7046,154,46704,0
502,35548,2,759837,26,92549,11263,1,1,5.485577005052731,29224.5,58,5,0,0.09711334916165813,0.9641754218689419,133379,88,60913,0
405,124883,2,604846,25,259655,1966,1,0,0.0,24193.84,88,0,3,0.042546552617907366,0.4536445566132734,45489,90,146182,0
397,139733,2,861354,18,134744,14999,0,0,0.0,47853.0,61,5,2,0.7727814039897954,0.9068962734212147,131436,112,13213,0
405,71356,5,449540,9,73870,1784,1,1,11.972617786449739,49948.88888888889,49,0,2,0.32383340694974083,0.04307416268999342,125782,63,64123,0
326,161059,5,840425,8,220625,29855,0,0,9.321078338909572,105053.125,47,2,0,0.5262970158224922,0.10787213524592076,69702,153,85606,0
794,153051,4,64430,28,38229,3552,1,0,100.0,2301.0714285714284,111,0,1,0.10169272912108118,0.49037433514535433,121563,89,39332,1
336,84824,3,770354,60,121594,27697,1,1,0.0,12839.233333333334,101,3,1,0.17614191829349066,0.4539732505280023,33276,161,102162,0
539,62981,0,116346,20,234327,23193,0,0,2.8370513523573333,5817.3,29,3,1,0.36798460652793913,0.4382130800392191,28751,131,80999,0
720,153617,5,660283,41,231332,39516,0,1,30.037509357820845,16104.463414634147,105,3,2,0.5401225739430221,0.5371916517753879,135056,137,43004,0
895,140853,0,235513,23,76964,13929,0,0,99.85847829904911,10239.695652173914,71,4,0,0.23459832890127316,0.5383727928389844,97653,198,34805,1
813,50741,1,965295,22,49965,13792,0,1,23.787249249838695,43877.045454545456,15,4,1,0.7077070008320335,0.8705647383026276,103998,104,46565,0
382,65922,0,780864,14,9578,9724,1,0,0.0,55776.0,93,5,3,0.6249152028986034,0.34591281267867235,138700,63,119799,0
893,107474,5,149386,36,26812,21491,0,1,58.186874011113936,4149.611111111111,22,2,2,0.44124631268683107,0.3162409556935577,4064,147,80533,1
692,112006,2,897438,42,247564,8772,1,1,42.97435448566922,21367.571428571428,105,1,1,0.3673689467517181,0.7018952392952498,27472,143,120174,0
407,49872,1,289345,25,235082,4535,1,1,6.152117406589895,11573.8,56,0,0,0.4956340341940072,0.648476937660066,144328,99,109164,0
569,190757,0,568359,34,151797,37944,0,0,1.487005625946157,16716.441176470587,111,1,0,0.5853305331576362,0.829846984023332,21044,70,121123,0
851,89957,2,131010,32,171033,27167,0,0,78.18336391936897,4094.0625,60,3,1,0.10796023623257592,0.30927812694474066,68383,187,128986,1
536,88635,4,150287,20,97990,4752,1,1,28.304690042264077,7514.35,13,0,0,0.6821130900487085,0.006394216253686746,5277,54,94504,0
410,30895,5,279249,44,57614,24723,0,1,0.0,6346.568181818182,93,5,0,0.39152222692619615,0.9440636840859176,50214,20,57242,0
825,177633,3,557698,36,3428,12192,0,0,25.35748070018114,15491.611111111111,88,5,3,0.7482751918476414,0.04422539373850798,27517,128,105637,0
872,62326,3,565751,9,201565,7202,1,0,25.958595457153265,62861.22222222222,38,0,3,0.7644339168912923,0.6800129433604662,39858,20,141949,0
886,197651,5,862826,33,10598,18859,0,0,66.95693126625227,26146.242424242424,27,4,2,0.024573456814468122,0.3218319917857779,122465,154,51603,1
874,109283,5,206883,27,31507,31505,0,1,52.320775999846845,7662.333333333333,104,3,3,0.30758478061511757,0.4235330553909131,42814,170,75705,1
824,177474,1,762004,49,237787,17,0,0,68.10336835066659,15551.102040816326,94,2,1,0.4209787305970123,0.8380327774092649,122471,145,132439,1
573,52242,5,55586,22,174849,14208,1,1,0.0,2526.6363636363635,38,4,2,0.43167639050189666,0.4195794877385256,134441,51,91610,0
415,49856,3,326543,58,146912,36839,1,1,0.0,5630.051724137931,85,3,3,0.6579146934776072,0.14437152810335563,81987,189,25903,0
670,164201,5,216260,39,65519,15773,1,1,63.02929448244595,5545.128205128205,31,1,0,0.11288318994301481,0.7544350849353898,81708,22,55828,1
432,167539,0,167696,13,44916,3964,1,1,0.0,12899.692307692309,24,3,1,0.4979861517559383,0.020211517060039652,51367,26,41900,0
584,117757,0,605299,28,139950,17143,1,0,25.75308061250525,21617.821428571428,81,0,0,0.7540775902762101,0.27473298843389526,100671,64,74230,0
694,25786,5,905648,54,107552,27299,1,1,3.7780879405582226,16771.25925925926,101,1,3,0.7973529550434293,0.5380736118916079,121404,110,148940,0
868,189871,4,683628,20,160235,39853,0,0,65.34145943803797,34181.4,111,5,3,0.008068432783794854,0.4377636955146402,129749,144,126705,1
473,90794,1,861385,44,49591,25155,1,0,0.0,19576.93181818182,57,1,2,0.7780538263187537,0.6202283390131521,30862,62,144258,0
451,188478,5,611871,49,69433,2021,0,0,3.6666064806964216,12487.163265306122,19,3,2,0.09776802222423689,0.3813476927138095,103557,184,112518,0
741,176732,0,101029,44,33864,32363,1,0,61.64364734909428,2296.1136363636365,67,1,1,0.4295604301754898,0.3905847122961462,22698,165,78605,1
303,173269,4,378689,10,127344,31204,1,1,4.275089559586457,37868.9,83,2,0,0.19709584742675174,0.34865726010413156,74556,50,100680,0
640,143976,1,832491,26,82892,26056,0,1,0.0,32018.884615384617,117,1,3,0.4851128299152266,0.8872704689328854,15203,17,77371,0
748,141185,0,91998,25,67038,35862,1,0,46.66638188132421,3679.92,16,3,3,0.029621273360318147,0.017296511094167966,83400,142,10946,0
631,115893,4,142352,24,164853,30776,1,0,2.0998715736254194,5931.333333333333,80,3,3,0.19066614453823513,0.9396419673418005,127997,39,21939,0
530,24460,5,842113,54,149224,9289,1,1,9.989181665047255,15594.685185185184,63,3,1,0.24046050655917783,0.35822167520172743,122919,60,85450,0
797,89815,0,110119,6,63002,16850,0,1,65.59358324608219,18353.166666666668,72,1,0,0.7324857456637471,0.36488275569030726,107797,156,100649,1
522,151498,0,961473,35,209710,20297,1,1,0.0,27470.657142857144,13,3,2,0.46690363747876984,0.725892848049817,87475,42,41777,0
727,166214,3,770671,60,103101,19548,1,0,42.80952909430225,12844.516666666666,4,4,0,0.5665677778877789,0.38827673872586066,94439,74,9499,0
578,120722,0,681860,54,102409,25552,0,1,11.023110395129535,12627.037037037036,74,4,0,0.5408121466536563,0.6166448221012272,16773,186,15120,0
315,147721,4,559495,39,143379,28067,0,0,0.0,14346.02564102564,26,3,3,0.3138306692793463,0.9036306790861411,109665,138,50580,0
618,23914,5,134873,60,41714,4158,1,0,25.81443781316816,2247.883333333333,75,1,3,0.0112168548496685,0.8461980475259694,102863,126,129864,0
329,104313,4,443821,28,126009,22737,0,0,0.0,15850.75,6,3,1,0.08561661061296073,0.515366677609178,23234,200,65667,0
859,111391,1,817369,39,174719,1552,0,1,65.11711327991245,20958.17948717949,97,3,2,0.36704678752296005,0.7166521279125396,95591,156,146142,1
661,180648,1,908669,35,38588,20462,1,0,0.0,25961.97142857143,42,5,2,0.7530358230943203,0.3924347451053921,58949,95,134628,0
523,75989,4,474632,8,169469,16887,1,1,25.791280339560657,59329.0,56,2,0,0.19900624594683292,0.776044156830853,77370,135,129455,0
592,61390,0,847339,8,11659,8222,0,1,41.185101230159496,105917.375,43,1,0,0.5586549756947632,0.17018343674961434,122489,109,145426,0
672,83428,3,787766,55,181046,39633,0,0,25.16475240464964,14323.018181818183,52,4,1,0.6612766744810856,0.04563178143557589,49671,76,40106,0
456,50670,2,104742,15,10637,10324,0,1,0.0,6982.8,65,3,3,0.725428227346208,0.5407326759187577,137682,196,146230,0
473,120516,4,639167,25,52525,2253,1,1,22.676859788378017,25566.68,79,2,1,0.2347891296061608,0.21533868480646745,63693,121,138961,0
551,135705,1,635283,40,105054,14340,1,1,2.1181873871701917,15882.075,84,0,2,0.7450265396486031,0.7287259428631626,77938,151,120832,0
455,164202,4,565735,37,184388,30296,0,0,0.0,15290.135135135135,119,4,0,0.4863858084305435,0.10132350869529805,6271,85,32922,0
755,194959,4,783654,34,215641,371,1,1,13.644867860419392,23048.647058823528,24,4,3,0.4067254272942191,0.00849513816858416,20065,43,47049,0
362,33249,1,895024,59,140678,19715,1,1,0.0,15169.898305084746,105,5,3,0.6227141054887078,0.6757033497418591,43692,29,99588,0
796,64506,2,572966,49,39376,16694,0,0,78.13114136376699,11693.183673469388,73,3,1,0.19097009068917217,0.5007994379181666,146821,162,11575,0
509,74128,0,354368,57,116245,34631,1,1,0.0,6216.982456140351,39,3,0,0.6500641852327713,0.9520154068301836,40464,107,124138,0
637,64940,2,983856,42,236094,110,0,0,12.877637177649657,23425.14285714286,111,1,3,0.5199701555533892,0.24748560786359575,60464,106,66714,0
394,168911,1,965447,59,27095,693,1,1,0.0,16363.50847457627,86,2,3,0.6394929030762802,0.12325611750061172,128394,28,8141,0
531,45109,0,701745,39,214703,22601,0,0,20.523279989039423,17993.46153846154,24,0,2,0.6845777560395674,0.023106181818359217,49211,159,48122,0
753,25352,3,658605,35,115732,7175,1,0,48.93984740339891,18817.285714285714,23,3,1,0.4938779544190253,0.44424734894538775,122312,56,62288,0
462,174902,3,148935,50,1183,28161,1,1,0.0,2978.7,80,4,2,0.029388086406775395,0.10081688539591105,19758,122,100003,0
379,193074,0,431535,53,208376,11125,1,0,0.0,8142.169811320755,89,4,1,0.23819812810533236,0.775643438329605,21710,73,92329,0
613,60751,1,238383,9,8024,22486,1,0,0.0,26487.0,8,3,2,0.702415795969269,0.07198579438560071,3869,49,58803,0
397,79914,0,539149,56,110895,1509,1,1,0.0,9627.660714285714,77,4,3,0.501565208768558,0.9207548104503314,20481,36,94812,0
489,110572,4,834934,43,58510,27741,0,1,0.0,19417.06976744186,65,3,1,0.7120450900964617,0.5408539232420617,91344,164,134160,0
570,114671,2,263303,55,175197,20730,0,1,11.660046975041809,4787.327272727272,117,4,0,0.30762280163943023,0.6963719489435082,15438,23,55772,0
639,198358,0,996919,45,16836,0,1,1,7.459307458093308,22153.755555555555,90,2,2,0.4037819646458597,0.13091710580477467,92640,5,59235,0
684,92748,1,173053,56,27314,10632,0,0,0.0,3090.2321428571427,110,3,3,0.6900739537367312,0.0895053257846481,90669,65,19737,0
706,22185,5,143422,21,159403,2377,1,1,27.779034667617857,6829.619047619048,7,3,0,0.6096250862066903,0.3536837765172094,36667,179,59809,0
807,96096,1,975749,16,298182,1793,1,1,37.45099998327345,60984.3125,93,3,3,0.3020009050298151,0.5204345392711409,7500,142,46181,0
339,120168,4,145312,16,11888,27939,1,1,0.0,9082.0,42,3,1,0.018104228833164183,0.5755019513296279,25974,165,115072,0
517,113040,2,748425,19,138224,17116,0,1,0.0,39390.78947368421,68,4,2,0.7042716505261643,0.32978845828969516,23180,45,21395,0
300,112212,1,775218,17,240794,32116,0,1,0.0,45601.05882352941,106,1,2,0.6290854771862556,0.27266229518433827,80145,195,90554,0
305,186071,1,363603,30,87226,10311,0,1,0.0,12120.1,105,1,0,0.3593286645731715,0.9814105423244995,139785,28,116968,0
427,165341,0,111136,16,147889,28708,1,1,0.0,6946.0,29,3,0,0.43699238971214893,0.27266191994398825,66440,11,42017,0
659,65307,4,343060,14,251606,24605,1,0,24.25630188619044,24504.285714285714,31,3,3,0.16344961370724376,0.1379249082845807,95795,98,14817,0
837,83951,2,115132,34,218387,26521,1,1,40.58170764547193,3386.235294117647,88,3,2,0.3296808718686949,0.3594596643866719,46941,90,103120,0
764,140165,2,688629,49,87963,33121,0,0,49.27132747569986,14053.65306122449,106,1,2,0.13055634160916307,0.30387131438099657,15581,62,90313,0
688,93861,0,894376,13,225211,28296,0,0,28.043463390858648,68798.15384615384,75,4,1,0.16845565887266878,0.4217352010057991,34298,38,86634,0
767,97112,4,997231,34,202730,29824,0,1,42.287593374704954,29330.323529411766,9,3,0,0.677095594658742,0.6237137363728421,72925,67,132552,0
403,50229,1,810428,42,152029,29584,0,1,2.712694873476382,19295.904761904763,22,2,1,0.28997790222253544,0.603147933249306,129178,78,20088,0
804,65786,3,785902,44,132340,17880,1,0,14.85083214742564,17861.409090909092,91,5,2,0.6517786583410891,0.6982898854151858,38785,122,33674,0
835,153347,5,887485,11,277609,28975,0,0,53.511574539449725,80680.45454545454,90,2,2,0.37911989123822265,0.156685070614082,147607,75,72753,0
